Wahlkreis Nr.;Wahlkreisname;Kreisschlüssel;Kreisfreie Stadt/Landkreis;Gemeindeschlüssel;Gemeindename;Verbandgemeindeschlüssel;Verbandsgemeindename;Wahlbezirk;Wahlbezirksname;Wahllokal;A - Wahlberechtigte;B - Wähler/-innen;E - Ungültige Zweitstimmen;F - Gültige Zweitstimmen;F01 - SPD;F02 - CDU;F03 - AfD;F04 - Die Linke;F05 - FDP;F06 - GRÜNE;F07 - FREIE WÄHLER;F08 - Die PARTEI;F09 - Volt;F10 - MLPD;F11 - BÜNDNIS DEUTSCHLAND;F12 - BSW;C - Ungültige Erststimmen;D - Gültige Erststimmen;D01 - SPD;D02 - CDU;D03 - AfD;D04 - Die Linke;D05 - FDP;D06 - GRÜNE;D07 - FREIE WÄHLER;D08 - Die PARTEI;D10 - MLPD;D11 - BÜNDNIS DEUTSCHLAND;D13 - Andere KWV;D14 - Andere KWV
68;Harz;15085;Harz;15085227;Gemeinde Nordharz;;;985;Briefwahl Nordharz;B;0;1082;2;1080;162;296;243;94;24;53;20;8;9;2;3;166;12;1070;235;323;257;115;21;47;43;13; ;16; ; 
68;Harz;15085;Harz;15085228;Stadt Oberharz am Brocken;;;1;OT Benneckenstein;U;1414;794;4;790;52;138;395;81;15;11;7;9;1;1;7;73;6;788;79;161;400;89;14;11;14;11; ;9; ; 
68;Harz;15085;Harz;15085228;Stadt Oberharz am Brocken;;;2;OT Elbingerode I;U;1499;911;8;903;85;191;387;56;20;25;17;8;1;0;6;107;12;899;101;224;405;71;17;18;33;9; ;21; ; 
68;Harz;15085;Harz;15085228;Stadt Oberharz am Brocken;;;3;OT Elbingerode II;U;1129;609;9;600;73;111;224;62;14;8;10;15;5;0;6;72;9;600;92;134;236;70;13;8;18;15; ;14; ; 
68;Harz;15085;Harz;15085228;Stadt Oberharz am Brocken;;;4;OT Elend;U;259;193;2;191;18;28;85;25;3;7;3;1;2;0;0;19;2;191;18;34;91;22;3;9;7;2; ;5; ; 
68;Harz;15085;Harz;15085228;Stadt Oberharz am Brocken;;;5;OT Hasselfelde;U;1689;877;8;869;91;148;405;57;13;15;12;5;1;2;8;112;13;864;95;173;440;79;16;13;31;1; ;16; ; 
68;Harz;15085;Harz;15085228;Stadt Oberharz am Brocken;;;6;OT Königshütte;U;355;223;5;218;20;35;103;17;6;8;5;2;0;0;0;22;5;218;20;50;102;20;5;8;10;2; ;1; ; 
68;Harz;15085;Harz;15085228;Stadt Oberharz am Brocken;;;7;OT Rübeland;U;607;335;4;331;43;49;137;34;14;6;7;2;0;0;1;38;5;330;54;61;145;32;7;7;13;4; ;7; ; 
68;Harz;15085;Harz;15085228;Stadt Oberharz am Brocken;;;8;OT Stiege;U;713;390;2;388;29;65;210;21;9;9;6;3;0;0;2;34;2;388;31;81;210;30;11;7;12;1; ;5; ; 
68;Harz;15085;Harz;15085228;Stadt Oberharz am Brocken;;;9;OT Tanne / Sorge;U;457;283;1;282;25;44;134;13;10;6;2;1;2;0;0;45;2;281;29;70;141;17;5;5;7;4; ;3; ; 
68;Harz;15085;Harz;15085228;Stadt Oberharz am Brocken;;;10;OT Trautenstein;U;321;223;0;223;20;37;116;10;4;6;2;0;0;0;1;27;0;223;20;46;121;16;1;6;9;0; ;4; ; 
68;Harz;15085;Harz;15085228;Stadt Oberharz am Brocken;;;978;Briefwahl Oberharz am Brocken;B;0;496;3;493;65;165;105;37;15;12;5;5;4;4;4;72;2;494;76;195;117;43;16;15;7;12; ;13; ; 
68;Harz;15085;Harz;15085228;Stadt Oberharz am Brocken;;;979;Briefwahl Oberharz am Brocken;B;0;1298;5;1293;185;320;345;96;36;39;38;17;4;0;4;209;12;1286;232;361;383;133;33;36;63;18; ;27; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;10;OT Berßel;U;540;370;1;369;27;89;175;19;8;7;2;1;0;0;0;41;3;367;37;100;173;31;6;3;4;2; ;11; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;20;OT Bühne;U;272;179;1;178;28;35;74;9;3;5;2;3;0;0;0;19;2;177;31;40;76;15;3;4;3;4; ;1; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;21;OT Bühne-Hoppenstedt;U;129;103;1;102;13;19;42;5;3;3;2;0;1;0;0;14;1;102;19;19;46;9;3;2;1;0; ;3; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;30;OT Dardesheim;U;629;436;1;435;59;78;187;36;10;20;5;3;1;0;3;33;4;432;64;107;184;35;5;14;14;4; ;5; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;40;OT Deersheim;U;582;439;5;434;68;108;135;49;11;7;10;5;1;0;2;38;5;434;86;109;139;55;11;4;16;7; ;7; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;50;OT Hessen;U;988;628;4;624;67;79;285;67;11;13;13;5;5;0;3;76;9;619;87;102;293;84;8;5;17;6; ;17; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;60;OT Lüttgenrode;U;367;229;1;228;19;56;97;13;5;2;3;3;2;0;3;25;2;227;28;57;101;13;7;5;7;2; ;7; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;61;OT Stötterlingen;U;159;115;1;114;18;24;36;10;6;11;0;0;0;0;1;8;2;113;16;29;32;14;3;13;2;1; ;3; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;70;OT Osterode;U;143;102;3;99;20;13;45;6;0;1;2;0;0;0;2;10;3;99;22;21;45;8;0;0;1;1; ;1; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;80;Osterwieck I;U;1052;575;6;569;71;100;231;57;20;9;8;1;6;0;2;64;9;566;90;116;244;66;12;17;9;4; ;8; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;81;Osterwieck II;U;897;561;10;551;56;88;236;55;15;18;7;2;4;0;2;68;7;554;65;125;242;63;14;13;19;5; ;8; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;82;Osterwieck III;U;1025;627;3;624;63;136;238;59;9;24;13;10;4;1;1;66;6;621;89;159;245;66;9;19;23;8; ;3; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;90;OT Rhoden;U;325;218;4;214;24;34;87;25;9;7;2;3;0;0;1;22;4;214;32;38;87;33;6;7;6;2; ;3; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;100;OT Rohrsheim;U;411;262;3;259;19;47;132;23;7;5;2;1;0;0;1;22;2;260;21;59;132;29;4;5;3;2; ;5; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;110;OT Schauen;U;357;262;2;260;28;58;107;25;5;8;9;0;0;0;0;20;3;259;39;69;106;21;4;5;14;0; ;1; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;120;OT Veltheim;U;285;195;2;193;10;19;115;23;4;8;0;1;0;0;0;13;3;192;15;33;118;14;4;5;2;0; ;1; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;130;OT Wülperode;U;224;154;1;153;24;14;52;17;3;18;3;3;2;0;0;17;1;153;36;22;55;15;1;14;6;4; ;0; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;131;OT Wülperode-Göddeckenrode;U;167;111;0;111;11;26;30;12;6;12;3;2;0;0;0;9;0;111;16;29;32;11;3;9;9;1; ;1; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;140;OT Zilly;U;602;370;4;366;24;64;175;29;13;12;3;1;0;0;2;43;6;364;34;81;179;35;9;7;7;3; ;9; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;954;Briefwahl Osterwieck;B;0;708;1;707;88;177;195;80;26;32;13;15;6;1;5;69;2;706;106;215;201;84;20;24;25;19; ;12; ; 
68;Harz;15085;Harz;15085230;Stadt Osterwieck;;;986;Briefwahl Osterwieck;B;0;731;3;728;150;196;160;56;13;39;10;6;2;0;4;92;13;718;153;229;172;60;13;29;42;8; ;12; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;1;Marktgrundschule;U;1712;833;8;825;78;111;332;105;24;74;3;13;2;1;5;77;10;823;90;147;352;118;18;65;4;23; ;6; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;2;Marktgrundschule;U;1514;604;4;600;63;99;217;88;17;50;9;4;3;1;3;46;5;599;73;105;223;94;20;48;15;16; ;5; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;3;Neustädter Grundschule;U;1642;746;6;740;81;82;310;118;21;44;3;11;4;0;0;66;6;740;97;124;319;118;21;32;11;11; ;7; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;4;Montessori-Kinderhaus;U;1339;685;9;676;73;133;253;69;24;41;10;9;3;0;1;60;10;675;80;148;267;85;19;37;11;23; ;5; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;5;Montessori-Kinderhaus;U;1966;862;12;850;83;149;356;76;37;33;6;12;2;0;5;91;16;846;87;190;372;95;33;27;13;16; ;13; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;6;"Integrationsgrundschule ""Am Kleers""";U;1226;676;5;671;80;121;268;68;22;30;6;5;0;0;3;68;8;668;101;120;292;82;18;26;9;12; ;8; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;7;"Integrationsgrundschule ""Am Kleers""";U;1208;554;5;549;66;67;249;58;12;18;6;7;1;0;2;63;6;548;75;70;269;67;15;14;16;13; ;9; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;8;Wohnungswirtschafts GmbH;U;1842;840;10;830;88;149;336;102;26;32;10;10;2;0;2;73;13;827;108;179;353;88;18;36;14;16; ;15; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;9;"Kita Süderstadt ""Anne Frank""";U;1363;700;5;695;62;81;331;93;15;15;11;12;2;0;3;70;9;691;74;95;337;114;14;16;14;14; ;13; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;10;"Grundschule ""Am Heinrichsplatz""";U;1593;876;11;865;86;106;401;90;22;27;9;8;3;0;7;106;15;861;109;144;422;100;13;26;17;16; ;14; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;11;OT Bad Suderode;U;1390;620;3;617;59;119;264;61;18;19;6;4;1;0;1;65;5;615;83;128;279;75;15;16;4;8; ;7; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;12;OT Gernrode Grundschule;U;1247;621;8;613;53;99;254;54;26;20;7;8;3;1;1;87;12;609;67;126;273;62;24;16;18;13; ;10; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;13;OT Gernrode Kita;U;1578;670;5;665;72;115;298;54;18;10;5;6;2;0;2;83;8;662;81;150;306;63;14;11;22;6; ;9; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;956;Briefwahl Welterbestadt Quedlinburg;B;0;1039;3;1036;136;221;214;121;53;73;17;22;11;1;12;155;12;1027;161;299;223;136;39;69;39;37; ;24; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;987;Briefwahl Welterbestadt Quedlinburg;B;0;966;0;966;166;257;191;77;27;76;12;21;4;0;9;126;9;957;182;291;200;116;22;72;22;31; ;21; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;988;Briefwahl Welterbestadt Quedlinburg;B;0;967;4;963;164;223;173;120;33;81;13;12;10;1;5;128;15;952;195;262;190;149;28;69;20;29; ;10; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;989;Briefwahl Welterbestadt Quedlinburg;B;0;958;5;953;148;197;195;95;34;77;11;29;2;2;4;159;9;949;179;235;213;131;31;78;25;42; ;15; ; 
68;Harz;15085;Harz;15085235;Welterbestadt Quedlinburg;;;990;Briefwahl Welterbestadt Quedlinburg;B;0;1379;8;1371;208;307;277;169;48;134;15;14;16;1;3;179;22;1357;247;393;299;168;40;119;38;37; ;16; ; 
68;Harz;15085;Harz;15085285;Stadt Schwanebeck;15085 51;Vorharz;2001;Schwanebeck;U;1687;1002;7;995;68;145;552;98;17;12;10;13;2;0;3;75;14;988;71;163;569;121;10;12;19;10; ;13; ; 
68;Harz;15085;Harz;15085285;Stadt Schwanebeck;15085 51;Vorharz;2002;OT Nienhagen;U;306;238;3;235;16;14;149;13;3;7;8;8;0;0;0;17;4;234;16;17;152;26;3;4;8;6; ;2; ; 
68;Harz;15085;Harz;15085285;Stadt Schwanebeck;15085 51;Vorharz;966;Briefwahl Schwanebeck;B;0;289;5;284;22;93;79;25;8;9;5;2;0;1;1;39;9;280;27;99;92;29;11;6;8;4; ;4; ; 
68;Harz;15085;Harz;15085287;Gemeinde Selke-Aue;15085 51;Vorharz;9001;OT Wedderstedt;U;315;224;1;223;15;33;115;8;11;9;4;1;0;0;1;26;3;221;19;51;118;8;6;7;8;1; ;3; ; 
68;Harz;15085;Harz;15085287;Gemeinde Selke-Aue;15085 51;Vorharz;9002;OT Heteborn;U;273;206;3;203;15;37;113;9;2;4;0;2;0;0;1;20;3;203;17;47;112;12;2;6;3;0; ;4; ; 
68;Harz;15085;Harz;15085287;Gemeinde Selke-Aue;15085 51;Vorharz;9003;OT Hausneindorf;U;541;360;1;359;54;59;138;41;12;6;7;1;0;0;3;38;4;356;61;77;139;40;5;5;15;7; ;7; ; 
68;Harz;15085;Harz;15085287;Gemeinde Selke-Aue;15085 51;Vorharz;967;Briefwahl Selke-Aue;B;0;150;2;148;18;36;41;12;7;7;1;0;3;0;0;23;5;145;22;34;45;14;9;9;7;0; ;5; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;1;Klubhaus;U;1764;965;11;954;82;176;377;109;43;31;11;11;3;0;8;103;10;955;89;232;408;115;33;20;33;13; ;12; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;2;Rathaus;U;1624;919;8;911;73;143;437;94;20;11;14;7;0;0;2;110;12;907;84;165;461;105;18;12;36;12; ;14; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;3;"GS ""Auf den Höhen""";U;1466;763;13;750;101;128;343;83;11;11;6;5;0;1;2;59;13;750;110;144;357;88;12;10;16;8; ;5; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;4;"GS ""Auf den Höhen""";U;1594;823;13;810;83;146;318;93;23;32;11;7;1;0;4;92;16;807;102;182;330;124;19;18;17;6; ;9; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;5;"Aus- und Fortbildungsinstitut ""LISA""";U;1525;858;5;853;70;122;423;78;18;17;11;12;1;0;5;96;7;851;85;146;451;94;15;17;18;11; ;14; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;6;OT Allrode;U;447;293;4;289;15;44;143;26;9;7;5;2;1;0;6;31;7;286;19;54;150;34;6;4;9;5; ;5; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;7;OT Altenbrak;U;220;138;4;134;8;16;66;14;1;3;4;1;0;0;2;19;3;135;10;23;68;20;0;1;7;1; ;5; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;8;OT Friedrichsbrunn;U;720;450;4;446;34;64;226;43;14;19;4;4;2;3;4;29;4;446;38;85;234;46;12;11;8;3; ;9; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;9;OT Neinstedt;U;1452;734;12;722;77;124;258;112;13;38;14;11;2;0;5;68;17;717;99;166;265;104;11;28;23;10; ;11; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;10;OT Stecklenberg;U;436;246;3;243;17;60;92;22;14;5;5;3;0;0;1;24;3;243;17;67;97;26;16;5;8;4; ;3; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;11;OT Treseburg;U;61;39;0;39;2;6;21;5;1;1;0;0;1;0;0;2;0;39;2;7;24;4;1;1;0;0; ;0; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;12;OT Warnstedt;U;532;343;0;343;35;48;163;39;12;8;5;4;0;0;0;29;1;342;40;57;174;37;13;7;6;6; ;2; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;13;OT Weddersleben;U;791;461;2;459;32;86;205;41;22;9;9;5;3;0;2;45;3;458;31;108;214;53;19;11;10;6; ;6; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;14;OT Westerhausen;U;1550;958;10;948;62;159;474;79;35;19;9;5;3;0;3;100;10;948;78;192;503;75;32;15;23;13; ;17; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;975;Briefwahl Thale;B;0;1321;3;1318;221;337;293;135;33;59;29;14;6;1;9;181;12;1309;239;388;316;175;31;63;42;23; ;32; ; 
68;Harz;15085;Harz;15085330;Stadt Thale;;;977;Briefwahl Thale;B;0;1424;10;1414;210;348;297;164;44;87;28;26;7;2;9;192;19;1405;237;409;333;176;37;79;63;47; ;24; ; 
68;Harz;15085;Harz;15085365;Stadt Wegeleben;15085 51;Vorharz;1001;Stadt Wegeleben;U;1517;806;13;793;66;133;361;76;20;14;9;7;3;0;1;103;15;791;74;164;372;101;20;8;23;12; ;17; ; 
68;Harz;15085;Harz;15085365;Stadt Wegeleben;15085 51;Vorharz;1002;OT Adersleben;U;194;119;0;119;8;15;49;16;4;6;2;1;0;0;0;18;0;119;11;27;53;14;1;6;4;2; ;1; ; 
68;Harz;15085;Harz;15085365;Stadt Wegeleben;15085 51;Vorharz;1003;OT Deesdorf;U;189;100;0;100;5;23;47;8;1;3;0;0;0;0;0;13;0;100;9;28;51;7;1;1;2;1; ;0; ; 
68;Harz;15085;Harz;15085365;Stadt Wegeleben;15085 51;Vorharz;1004;OT Rodersdorf;U;162;112;2;110;6;14;52;11;2;2;1;1;0;1;0;20;2;110;9;13;60;20;1;1;4;1; ;1; ; 
68;Harz;15085;Harz;15085365;Stadt Wegeleben;15085 51;Vorharz;965;Briefwahl Wegeleben;B;0;403;3;400;45;110;89;32;5;13;14;6;0;0;1;85;6;397;65;126;95;46;3;8;23;12; ;19; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;1;Altstadt;U;1446;772;10;762;96;135;216;106;39;66;7;9;10;0;3;75;13;759;129;170;236;121;18;45;17;18; ;5; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;2;Neustadt;U;1279;594;6;588;58;116;198;81;17;28;9;9;1;0;4;67;10;584;87;132;201;83;13;19;28;12; ;9; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;3;Mühlental;U;1332;674;5;669;69;135;223;95;27;42;6;12;0;0;0;60;8;666;105;147;229;89;20;37;18;16; ;5; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;4;Zwölfmorgental;U;1277;723;3;720;94;176;204;80;26;54;5;3;3;1;3;71;10;713;123;202;215;83;21;40;14;5; ;10; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;5;Unteres Hasserode;U;1457;816;5;811;113;185;213;91;35;77;11;7;4;1;3;71;7;809;140;216;226;103;34;56;16;9; ;9; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;6;Hasserode Mitte;U;1260;665;4;661;91;134;196;63;29;40;10;12;12;0;2;72;7;658;99;171;216;88;17;36;12;10; ;9; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;7;Oberes Hasserode;U;1446;815;1;814;113;161;255;90;37;44;7;9;4;1;4;89;6;809;139;200;255;113;24;33;17;8; ;20; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;8;Ilsenburger Str.;U;1713;945;9;936;129;197;282;124;20;45;10;7;6;0;4;112;10;935;145;249;286;141;17;40;32;13; ;12; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;9;Harzblick;U;1501;782;4;778;82;112;338;104;19;25;8;15;5;0;3;67;5;777;95;137;352;129;13;17;9;17; ;8; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;10;Charlottenlust;U;1554;857;12;845;125;165;272;86;25;35;5;4;4;0;6;118;12;845;162;192;294;107;20;27;14;9; ;20; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;11;Hundertmorgenfeld;U;1736;1031;9;1022;142;190;364;107;32;29;16;6;3;1;7;125;15;1016;181;212;388;111;24;31;43;15; ;11; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;12;Kohlgarten;U;1779;1074;8;1066;113;178;399;121;26;49;14;14;7;0;8;137;13;1061;146;205;429;138;27;41;30;16; ;29; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;13;Stadtfeld;U;1645;851;17;834;107;113;352;108;16;27;11;5;8;1;3;83;21;830;122;133;358;118;16;29;25;14; ;15; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;14;Burgbreite;U;1726;896;6;890;121;138;346;118;17;32;11;4;4;1;5;93;9;887;154;153;357;138;13;24;26;9; ;13; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;15;Burgbreite Ost;U;1962;1080;12;1068;148;204;364;119;38;58;21;11;7;1;6;91;15;1065;198;234;381;125;27;43;25;17; ;15; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;16;OT Benzingerode;U;764;460;2;458;56;87;193;38;13;15;7;5;1;0;2;41;5;455;74;106;193;43;6;11;11;4; ;7; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;17;OT Minsleben;U;451;303;0;303;35;62;120;37;6;4;6;1;1;1;2;28;1;302;45;80;123;29;3;4;8;1; ;9; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;18;OT Silstedt;U;874;590;6;584;65;121;230;41;17;11;6;8;5;0;9;71;4;586;84;152;238;47;13;11;12;9; ;20; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;19;OT Schierke;U;398;268;0;268;18;80;96;19;7;4;4;0;0;0;0;40;0;268;26;91;103;31;7;2;4;2; ;2; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;20;OT Reddeber;U;632;405;5;400;41;79;179;23;11;14;2;0;4;0;2;45;6;399;50;103;176;33;5;11;14;4; ;3; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;955;Briefwahl Wernigerode;B;0;1316;6;1310;221;317;191;174;33;125;26;18;18;2;9;176;26;1290;300;355;210;192;22;104;53;31; ;23; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;958;Briefwahl Wernigerode;B;0;623;2;621;99;132;98;91;16;58;9;12;13;1;5;87;11;612;132;173;100;87;9;53;23;19; ;16; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;991;Briefwahl Wernigerode;B;0;884;5;879;158;205;133;83;25;78;18;19;13;1;8;138;17;867;210;231;152;106;20;51;49;28; ;20; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;992;Briefwahl Wernigerode;B;0;975;1;974;170;232;169;100;32;75;24;8;16;3;6;139;8;967;233;259;189;114;24;73;36;18; ;21; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;993;Briefwahl Wernigerode;B;0;973;5;968;174;276;142;86;21;82;18;10;15;3;2;139;17;956;196;292;165;119;21;74;52;24; ;13; ; 
68;Harz;15085;Harz;15085370;Stadt Wernigerode;;;994;Briefwahl Wernigerode;B;0;1247;12;1235;240;324;207;133;45;73;18;14;11;1;6;163;22;1225;297;353;223;175;43;50;42;24; ;18; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086005;Gemeinde Biederitz;;;1;01 Biederitz OT Biederitz;U;3204;1743;9;1734;199;409;525;178;83;114;13;10;20;3;4;176;14;1729;268;501;536;201;69;95;59; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086005;Gemeinde Biederitz;;;2;02 Biederitz OT Gerwisch;U;2091;1227;11;1216;111;231;496;101;40;42;21;13;4;0;1;156;17;1210;135;285;531;137;38;28;56; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086005;Gemeinde Biederitz;;;3;03 Biederitz OT Gübs;U;286;206;0;206;24;33;69;20;15;12;2;1;1;0;0;29;3;203;26;46;80;26;10;8;7; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086005;Gemeinde Biederitz;;;4;04 Biederitz OT Heyrothsberge;U;804;465;8;457;55;93;168;45;14;10;8;0;2;1;2;59;11;454;78;111;180;50;13;9;13; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086005;Gemeinde Biederitz;;;5;05 Biederitz OT Königsborn;U;384;253;0;253;44;55;86;23;8;6;4;0;3;1;0;23;0;253;44;69;94;24;9;6;7; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086005;Gemeinde Biederitz;;;6;06 Biederitz OT Woltersdorf;U;294;194;0;194;15;32;92;16;7;6;2;3;1;0;0;20;1;193;11;47;98;22;2;8;5; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086005;Gemeinde Biederitz;;;7;07 Biederitz Briefwahl 1;B;0;1064;3;1061;155;292;209;67;50;89;18;8;19;0;2;152;11;1053;233;350;229;89;33;73;46; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086005;Gemeinde Biederitz;;;8;08 Biederitz Briefwahl 2;B;0;808;5;803;121;223;166;76;21;40;16;6;8;2;0;124;12;796;156;264;175;90;39;32;40; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086015;Stadt Burg;;;1;01 Burg Stadtbibliothek;U;1094;595;8;587;65;82;276;62;22;16;6;6;0;0;2;50;12;583;78;112;279;73;11;5;25; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086015;Stadt Burg;;;2;02 Burg Stadthalle;U;1107;581;9;572;73;87;237;70;7;15;3;1;2;0;1;76;10;571;81;124;240;85;5;18;18; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086015;Stadt Burg;;;3;03 Burg Lebenshilfe;U;1758;973;14;959;139;142;408;92;19;16;16;8;5;2;3;109;26;947;155;196;411;105;24;11;45; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086015;Stadt Burg;;;4;04 Burg Grundschule Burg-Süd A;U;1243;650;8;642;57;100;324;58;10;14;6;10;0;1;2;60;7;643;62;141;323;71;11;11;24; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086015;Stadt Burg;;;5;05 Burg Grundschule Burg-Süd B;U;1423;728;7;721;92;141;298;78;16;12;10;5;2;1;0;66;10;718;101;181;296;90;18;12;20; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086015;Stadt Burg;;;6;"06 Burg Grundschule ""J. H. Pestalozzi"" A";U;1948;797;6;791;73;125;367;79;27;20;10;7;4;3;0;76;10;787;78;183;368;87;21;15;35; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086015;Stadt Burg;;;7;"07 Burg Grundschule ""J. H. Pestalozzi"" B";U;1288;692;9;683;72;94;326;73;14;16;5;11;4;0;4;64;12;680;88;133;321;84;12;14;28; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086015;Stadt Burg;;;8;08 Burg Blumhagel Automobile;U;1874;1169;13;1156;85;169;590;94;33;23;13;11;10;0;2;126;19;1150;116;239;601;106;27;18;43; ; ; ; ; 
66;Altmark – Jerichower Land;15086;Jerichower Land;15086015;Stadt Burg;;;9;"09 Burg Grundschule ""Albert Einstein"" A";U;1467;698;6;692;50;110;368;57;10;9;16;6;4;1;0;61;10;688;54;146;373;64;14;5;32; ; ; ; ; 
